person,label
166bf528,0.58479685
5429fbb6,0.44612244
49ff6d6e,0.4980436
19c94e0b,0.49242723
0ff75b46,0.5387636
224613bb,0.48314705
179720f1,0.48455638
1070bca3,0.4633191
a5d31df5,0.41211447
4e5c868d,0.51665133
653f68fe,0.43594003
3ebc771d,0.5434567
517bf648,0.5600609
254f8761,0.57778144
c844a662,0.58020794
7f6c85e8,0.43591017
35ee0cc8,0.55430347
c1d99fe2,0.49191588
55fc24ef,0.5331385
77e489c7,0.4876522
62ba2fba,0.425459
ae4bfc26,0.44821572
22f1d021,0.46526083
72368746,0.43594003
55e87de8,0.5024647
c56dff49,0.425459
ba724fb6,0.44346327
b97b9d93,0.43594003
7025ac12,0.5127618
bada76d3,0.55074465
70a325eb,0.5655719
fb19ca5a,0.5221499
f6cd21a1,0.5155707
91752493,0.425459
92059fdf,0.43594974
4d233ac6,0.4408115
46a1efca,0.49862555
23b90f81,0.47009504
2606c8da,0.446198
23e6906d,0.45306045
cf75487d,0.43594974
e349f752,0.5005213
d4e83772,0.49191588
9952a8e0,0.425459
edc38036,0.58514774
e4b71e52,0.55651677
ed39978f,0.5721593
5b7a7697,0.49326646
a4e3e0ba,0.425459
1033c7f1,0.43594003
a16a0211,0.49659613
2df10e76,0.5276641
732df811,0.45096135
80c8726f,0.5263945
619bff69,0.43594974
ed7382a8,0.5362131
3043e183,0.46900716
8ab5791a,0.45516935
6929face,0.4763165
6b5088da,0.49681652
685dc7f7,0.5044525
919bcd48,0.45275626
9a00037e,0.45306045
55f7ae64,0.4593218
fed81014,0.5721593
fd5e4491,0.47328782
e9c994b8,0.47702485
e4594222,0.45904094
a7b6e286,0.53500843
991360db,0.45226946
c5a0bc36,0.5349001
2287c9f7,0.5392864
0c9d90d6,0.43594974
41bfa3b9,0.4513216
b00a6f27,0.55651677
8a4b69ec,0.50629914
6ea9ffd2,0.5311709
d0c5aa85,0.5721593
fc4b841d,0.5704369
db1a3c00,0.43594003
9b4f540a,0.4685927
7ac0c607,0.548112
af95a93c,0.47444496
a8ca0988,0.5839269
e8a1b038,0.425459
bb31d716,0.41211447
b86b400e,0.43594974
852abc08,0.4999345
ad4b1e5f,0.5582296
2ff5b818,0.425459
bf15584a,0.51171726
4a3c0db7,0.4464584
5f7f0c55,0.55430347
9df0e397,0.51442
03302054,0.57095355
000e4d9e,0.45794836
ad5943a9,0.4554252
f431031a,0.43594003
ee8dd67c,0.43594974
656072a3,0.47558016
846372d4,0.4661731
d1fd6caa,0.52355546
8a0a63af,0.47885922
670639bc,0.4992702
ae5b92db,0.45516935
41ccd2c6,0.48750684
bdd23ab2,0.49013743
270b42e3,0.44204703
ef8b96c3,0.50233495
bb8116c9,0.57446754
594a53d3,0.48304823
108caf2c,0.52260184
18a185e1,0.425459
ff9fc164,0.50561696
8a590d23,0.47198954
166a19f7,0.56264055
ee20c405,0.47558016
814db0b5,0.46966544
b0f9b8a1,0.43594003
73ffc5f4,0.425459
0aa2b925,0.49259186
f4bae3c6,0.425459
92c81866,0.54553026
6f0826b2,0.47600514
d1a14d14,0.48928514
1e13d639,0.56036216
3956b1e1,0.446198
f2c6d57c,0.425459
29f80519,0.425459
04b13fd2,0.45275626
ce36e512,0.53435683
8a4ba4e2,0.54108757
1443cf62,0.44597036
5125c494,0.43594003
604d8035,0.48913532
80866567,0.42228642
9bb623c2,0.4980436
a53a1a30,0.52249914
103e0f7d,0.57775813
cd3a841d,0.425459
fb6b16a8,0.45282692
89f62393,0.5040158
2c85b2fa,0.5169769
75950669,0.5040158
d84ae194,0.52730995
77bad6f5,0.43594974
2b213b2c,0.57800925
8808e6a9,0.5301918
b5a09122,0.5310635
bf46c410,0.52355546
42cc8a1d,0.5715522
0744ba92,0.51171726
b9996281,0.5530745
471fb833,0.42228642
c449fd13,0.45226946
b059104a,0.45473108
ba61790b,0.43594003
deb5fa7a,0.48673978
71d5d6e4,0.4980436
766c271c,0.48455638
df127511,0.56701654
f7e04556,0.42681706
abe38822,0.51071006
0e3c91a6,0.4599189
efae8f71,0.5050096
31c9f140,0.50038046
aefc81ce,0.43594003
1fea3435,0.43594003
54d47ad8,0.41211447
df80a783,0.48245648
9bc43f7e,0.49942553
3e066076,0.54169333
67bdc946,0.5653903
32234ad9,0.42991993
77b15b7d,0.4392806
2e515d51,0.41211447
37a0837e,0.425459
3dbfcd14,0.45403033
5fdd715e,0.48643106
1d762b15,0.49740985
9a0373f1,0.43594974
9bf77a71,0.51135534
32e355cf,0.43624917
134cc999,0.5377743
3a44e639,0.49011177
2c90f768,0.4775473
fb23d1c3,0.46156263
a5d3c172,0.49528223
583bd9b9,0.54962915
f5e0b71d,0.5600609
360675d0,0.5701516
cb61f387,0.44760436
017fd805,0.48924565
99e4baf5,0.47118354
56b0c4d1,0.51381963
b5ea45de,0.425459
e0848af4,0.53500843
811b25fd,0.43594003
33b6da32,0.425459
62f88039,0.43594003
d010170b,0.5037824
27c58569,0.43594974
847b40a8,0.5701516
aea593cd,0.49667627
0d491a97,0.48997894
a0cf85b8,0.425459
a7a651a9,0.43594003
8ed9e6f4,0.5506045
91274e51,0.44204703
078baec6,0.48330995
f3db7ee1,0.58479685
5dc80ac6,0.425459
bb62445d,0.51639384
cd883145,0.45688292
35259134,0.47832066
08a82be5,0.4537485
5842c17d,0.5500555
b261977e,0.47306564
8aa5e0d6,0.5896309
45228a20,0.45795414
7f302cb0,0.58478725
9df21469,0.51448864
baf3e801,0.4843985
66b1e1fc,0.51911914
fdfa8de9,0.48412934
cdd8bff0,0.45597377
019ac712,0.425459
c96353d2,0.42228642
33fd8777,0.4532249
57fda37b,0.41981533
8d4871e5,0.50848424
d8c206b4,0.45974326
50ddf0e6,0.44957036
4540ea89,0.42615005
8e96b9f3,0.51442
0d4ff378,0.43221894
15a387cc,0.46637237
e5ca4cf8,0.41134283
3b63c0e7,0.4159521
1c895a10,0.4543532
16240ed7,0.4646035
5ccda85d,0.43221894
9c4c7c4f,0.51448864
469142a7,0.5074999
ac1583f1,0.46725965
55c12370,0.5685961
7bc14702,0.45516935
f8b0b255,0.51111525
404a56c8,0.43289188
845c97aa,0.44017026
3250bb4c,0.4601533
f008fa79,0.4967743
814907c9,0.43222865
59c58e14,0.43594974
e0cd7123,0.46735534
592d9dcc,0.5459353
c5d94b7e,0.43222865
e1bebdaa,0.43222865
16d8c2b9,0.42176047
9e150660,0.4010619
efa4a3a1,0.4413353
78c0f1fb,0.47268614
ba1bec4f,0.42176047
dba88b07,0.44566151
e57fce7a,0.4818632
59005136,0.41981533
b4fb0b1d,0.42176047
f3753b33,0.50749063
966e44f8,0.51081496
25b582b8,0.43489623
65f8d5cb,0.4543532
b3c6d9c9,0.50848424
e05a69dc,0.48580682
686caccf,0.52260184
7aaf6a5d,0.49836695
935b71e8,0.50389814
069b6014,0.42176047
d1234702,0.51639384
031bee81,0.442458
a1366568,0.49667627
d4d0574c,0.5270201
a11ca9f4,0.4907614
2a617e51,0.49804065
69e0170f,0.4956746
103fe4b6,0.43222865
add5b338,0.5039511
a1c4090f,0.5331385
1a3bbb33,0.48256063
a5387dcc,0.42615005
04e15d15,0.46318477
f5b98da1,0.42176047
8e442787,0.44017026
6fe3a568,0.41915464
b8d43db3,0.5174512
a9eeb58b,0.43969443
b0d6ddf1,0.43221894
1b384b8d,0.46280894
08198e83,0.41115177
cd08ab61,0.50749063
192e84d1,0.47858799
208e734b,0.5896309
d23b1163,0.4532249
81db8dd5,0.45793274
0f9d51be,0.42989844
dc007bc9,0.49825162
e763d0f8,0.43428877
fc307b33,0.4532249
3ee07c70,0.4989712
7ccb064f,0.46680212
a3fc70c1,0.49003297
0163bf88,0.44710028
bf3da248,0.4532249
c832930f,0.43222865
f3fadb05,0.467182
6d3bab2f,0.43299887
8a0e24c0,0.5162996
7ded5da1,0.43222865
5eeecfe0,0.5721593
0c26d732,0.4790414
7c3d12b2,0.43221894
80746f28,0.5252941
23f11762,0.4224533
5d4b9dc0,0.42176047
5a01d36f,0.5331385
b58f6306,0.442718
fb48152b,0.43221894
8039aded,0.42176047
57a4f1f7,0.42176047
a7ffa917,0.52759147
4902ccf4,0.51476985
f79ea750,0.54041594
73d5de02,0.442458
e573d6b3,0.5713537
48b39f36,0.43594974
3bf1d319,0.45376244
577e62c4,0.43222865
e0191a9e,0.42610195
35126bd3,0.483026
49dd019b,0.41981533
412b3889,0.5360928
c92bee7b,0.518663
8d34d460,0.48928514
2c6b5b48,0.44851977
a8ece5ba,0.5494188
9851c1a7,0.5127876
8d81917c,0.51442
b10a91bd,0.41981533
10c4a037,0.4834583
50fd68d1,0.52182657
64ac1f09,0.4440679
96331f0c,0.5896309
fd66d9ab,0.58514774
a92dc13e,0.43221894
685aebd9,0.42176047
fb81265f,0.4969849
b46f1c70,0.46636283
ce07e87b,0.52355546
3e999bef,0.50388813
bb4c2005,0.41981533
a4cffde0,0.5019637
a8d01d7f,0.5177876
e4b838ce,0.46043858
c0aa2595,0.47306564
53c81963,0.49635577
0337d5ce,0.5106592
beb282da,0.43489623
00b1b9d0,0.5530691
43a614ab,0.47546047
8c54e2ee,0.51029724
531a6385,0.57995445
9479169f,0.44851977
4c0dc2e5,0.547569
a3c4e6a2,0.4908488
bd438105,0.50780654
314b0741,0.54999024
967a21bf,0.42176047
b4a353f6,0.4010619
5437de8d,0.5472607
45758c2f,0.43221894
09b0e60b,0.4010619
5b14308c,0.4227887
469b03d4,0.46605375
246dc465,0.42117786
3150f57c,0.50123656
c356ef03,0.42176047
47e72d13,0.50543875
32cc7208,0.52394515
7f9a94c2,0.49091578
1d3f4f3f,0.5756959
45c6dfdc,0.45663816
ab9fd1f7,0.53659683
8dba431b,0.47552893
9427514d,0.53593016
0ecfca50,0.50336325
2f7e4496,0.43221894
a242c4dd,0.4010619
391143bd,0.5331385
8b6e89e3,0.5318872
9b831e33,0.43299887
c1a1d786,0.43221894
55a627f6,0.4513216
31e062cf,0.5715522
08e040a4,0.4010619
629a6941,0.43183485
075e85f8,0.47558016
8c18dca5,0.42176047
84fca32c,0.43462855
1676e1fd,0.43222865
818a6f90,0.50629914
32c56bbf,0.4159521
3813e029,0.5456249
01af6573,0.5295176
15ed28c8,0.49461657
fc07daee,0.49395886
075c5198,0.48998877
ce366032,0.44318807
3bfc0ef7,0.51171726
91f1565d,0.4227887
61fbc204,0.43221894
0f4eb377,0.55564773
3ae452f4,0.5148772
a4c38031,0.44204703
399448e2,0.5120791
bfd1e5fa,0.547569
8d248524,0.43221894
85984185,0.49836695
51f8f102,0.4931499
30a389b9,0.43624917
406a111f,0.41211447
35b4c78a,0.49592635
9a36f893,0.45934597
a86b2b18,0.43303007
3587680c,0.49942553
ef0ea2f8,0.42176047
c701a73b,0.49351
30cac88d,0.56414527
1a684dec,0.51639384
12511bec,0.47722095
67a3e8b5,0.43489623
ed1bd47a,0.44017026
be049694,0.5292933
feae3a24,0.46639726
509fac54,0.51537687
de905924,0.47984472
8c75a7ef,0.5904877
56370234,0.43489623
05832043,0.42457214
196fa4e4,0.46636283
7a7db25b,0.4832151
ec4fc555,0.43489623
29d83daa,0.43221894
3306d3e5,0.56456995
d14ea638,0.495758
8663bd91,0.5568531
86f7cd53,0.4856415
037a2f9e,0.43303007
10895fab,0.51437044
b8c46d39,0.5650447
b40a0096,0.43222865
b7558340,0.48106945
f17b0c3c,0.43489623
05fdf4d4,0.4936041
3b48d02d,0.4413353
6d8d66c6,0.48331532
3ec6a070,0.44818354
b42855a1,0.43462828
d8f7ceaa,0.44851977
5a83b6ad,0.5037824
3afd399e,0.55746406
0e085e1a,0.43222865
3316dadb,0.44851977
a24702e2,0.48728085
9979d6ae,0.4493096
f10c5fb7,0.43594974
f967c243,0.462726
a094dfe5,0.4010619
17a566be,0.45257315
dd4f07d0,0.49681652
8ec1d18e,0.50697523
dd1f0cdf,0.4227887
b3521515,0.43222865
6c9d1efc,0.5434567
131ef60f,0.41981533
5044652b,0.5846231
9fa8316f,0.5530691
205b70a2,0.495758
4e43f263,0.4159521
d6071127,0.46156263
3d5be8c9,0.42176047
049c35a9,0.5170264
a9685833,0.5135123
47f72ace,0.4969849
eac7ec17,0.5133692
4beeb20e,0.41115177
7e62a26b,0.42176047
84903b1f,0.43052593
04287e35,0.4872736
b86fc19c,0.51503444
a4f98f90,0.42176047
7ef0c48a,0.43397114
60acc084,0.41115177
829c3aa6,0.42176047
c5957a4d,0.41211447
4a0f13fe,0.45707804
9ef1f3c9,0.43222865
b40a493e,0.49407426
ab279c6c,0.43222865
fe73556d,0.44238684
006fc943,0.54837924
b7202758,0.46636283
24a1ae90,0.47558016
3c0702cb,0.5615247
cb42a8a7,0.5310635
dc0a1779,0.44851977
d2942a41,0.4010619
fafdf609,0.5245104
5246d2b4,0.45688292
0ba4e604,0.51442
848cc9bd,0.49942553
5b2142e9,0.467182
e3e70391,0.425459
626d2cd6,0.5752723
5c883c80,0.4800694
a82ca219,0.47558016
49923f05,0.49018085
e9017eaa,0.4469048
05fab3e2,0.5537248
5dfbdae3,0.43624917
aae029c6,0.5760806
d57acb40,0.446198
07a7e6be,0.54518145
3792f9c1,0.43624917
3ee9bc2e,0.54557395
b3c52846,0.43594974
d30f4a69,0.47356027
cec7a4bd,0.45226946
ed3b772d,0.4235093
cf994a08,0.5839269
5cb6c049,0.4618109
32e101e3,0.43594974
012d8fd8,0.55504096
aaab7b80,0.5561122
77dbfe60,0.58020794
c1010c6d,0.46925208
cbe3be2e,0.5110649
7ee93c8d,0.41539738
5b9427d3,0.42228642
044df6bc,0.5615735
ddeb5530,0.45473108
15ca67ea,0.43594974
96a88e59,0.57775813
fa54a67d,0.44421926
78048771,0.47558016
c133d192,0.45688292
793b14f2,0.48794806
ca0c7464,0.50629914
1be11956,0.46156263
7d113130,0.4477435
5849e449,0.5756959
3dc3e4f8,0.515718
258f217d,0.4235093
d6b3a67c,0.49681652
5bcf6cd8,0.43594974
26fafe2c,0.47183493
8dfd6a41,0.45597377
1285927f,0.425459
15344c67,0.45597377
6dd1d9d8,0.49681652
8a310321,0.43594974
ee49989a,0.5087454
8d38e9a5,0.425459
2773710e,0.44204703
d5c05878,0.5089443
8597195b,0.4775473
83269101,0.51768434
db599143,0.4477435
08991bf9,0.53702706
e9aec07a,0.5050096
b3d668e9,0.55746406
23c2b2cd,0.56373006
df882002,0.41211447
e8c754f7,0.47558016
618388ac,0.43594974
0e738801,0.425459
12226507,0.48640305
755082cf,0.5363638
8d038f6a,0.4222315
05e816e1,0.4794653
0bf0f4b8,0.4443788
018c1154,0.45795414
38b66a87,0.425459
8e9dc4f9,0.43594974
6dadb140,0.43594974
e43ac1a0,0.446198
c1933643,0.41211447
a62de774,0.4235093
e34d9541,0.45096135
c5b412fe,0.41211447
78bfa6a9,0.4443788
bb7b8411,0.52355546
0dad8ce0,0.425459
8f971140,0.46156263
c50ca152,0.47142935
b3828db5,0.58020794
fcb47e2b,0.425459
ecd15314,0.43594003
395e35e1,0.5087454
1978e8a5,0.49681652
6b1f5017,0.5599534
0a3a754c,0.50531304
ada50143,0.49259186
9a5f8232,0.49478203
77f27026,0.46156263
571ef0f4,0.51171726
8b6d30b2,0.586339
03d5db8f,0.425459
1f17de40,0.5713537
34cf7464,0.5463259
5f2ba6a1,0.425459
38b844cb,0.425459
7fc948cd,0.47173253
6d3fa121,0.45516935
0fb0e13c,0.5434567
a5ab3141,0.46125406
abc6b126,0.425459
7b0d8976,0.49214566
346aebaa,0.425459
0c4aa321,0.425459
9ce8abb3,0.46371973
b0b5d382,0.45275626
89b86cc2,0.46156263
174bbe75,0.425459
1003b1b3,0.4408115
eba8faaf,0.49681652
d5f4ea27,0.57446754
b4092bfc,0.425459
fb6999b1,0.49681652
f554639d,0.54962915
ee9ec4aa,0.5219169
4ee0e1fc,0.51442
6013e2cd,0.425459
b03c1a1c,0.48412934
0556c3b8,0.49711743
765e0fb6,0.47444496
6446fb96,0.48412153
ed60a3ea,0.45597377
c505ef17,0.57446754
1e1952e7,0.45752263
38fed89b,0.5715522
ffa28549,0.446198
a547ec1c,0.470687
25c33cf4,0.48455638
1b19ab63,0.5499729
822546bc,0.49862555
8dcb5433,0.4235093
b679280b,0.5655719
a40f45e9,0.4186733
ceccdb50,0.4469048
34e64e88,0.52912503
6863bbc8,0.43594003
880b13ad,0.5794258
b21bcc6a,0.46735534
619ef022,0.5064556
0c1105ed,0.4959213
13cd8455,0.42681706
ce5b0018,0.48997894
f0635a47,0.44709045
18271e21,0.4890444
7a5b7659,0.49942553
9caa0ab8,0.5377743
c72a6cd3,0.45096135
5de03756,0.49119785
55a58926,0.5284343
689a9a99,0.51768434
5b790037,0.4992702
a1ab5834,0.425459
64da4cbf,0.425459
f24c5fc9,0.47558016
37819f90,0.43594974
6aa5f8e1,0.47444496
d3fa175a,0.41211447
1cb9f6b8,0.42228642
6c85c171,0.46857932
c275534c,0.4224789
0ee4c3de,0.48822853
b4ec7ca6,0.49779198
486eb592,0.5510015
6a51c12d,0.5721593
15135e58,0.5896309
4495e172,0.4408115
4db16849,0.45597377
c1d6434d,0.44401628
062d7384,0.49836695
00b5303d,0.42681706
7ea51d21,0.54311746
8e2a329e,0.5896309
cd603c5c,0.5674915
8685093e,0.43594974
f1e64960,0.41211447
120d18a9,0.5029775
5f7c168c,0.43594003
34b53d0c,0.45473108
054c06b7,0.51768434
752f5ff1,0.43594003
b3433c4a,0.4754471
a838a3ac,0.5213882
b4d02484,0.5839269
e4aba04d,0.52355546
96ad02f8,0.467182
c9d6ace1,0.52300304
f900cc70,0.51171726
93bb9b2f,0.43594003
4e59e7fa,0.54313874
19d3a268,0.48765895
8f506b39,0.425459
9941e2c9,0.46156263
1399f441,0.43594974
a807cd06,0.5050096
978e076b,0.51768434
36fc008b,0.51639384
8e825724,0.48764932
39199dfc,0.43594003
87ea0eed,0.43594003
42c05b22,0.45095155
4d2b09f5,0.47558016
cb17811c,0.4980436
487e6bbe,0.44760436
27e51f8d,0.5106592
bd3d1c48,0.49681652
903e0a50,0.461243
a931d4ff,0.43594003
4cd5a8aa,0.43594003
7ba05207,0.50389814
f5fb228f,0.43594003
f1a33ec7,0.4222315
edef901b,0.5472607
9069d261,0.5721593
241af2b1,0.49740985
a782115e,0.43594003
d079f591,0.41211447
ae5b937c,0.5472607
b568bbc7,0.4469048
2df6bc0c,0.41211447
cfd0afbb,0.425459
7f026072,0.41806525
21858191,0.43594003
2a510054,0.43594003
a457ac65,0.5577284
520dccde,0.47703472
4004f556,0.46521416
da91811e,0.425459
16004086,0.5233436
d0364374,0.5233855
4a279402,0.43594003
95481666,0.44204703
a0e4869e,0.43594003
a358e3eb,0.4760659
3cc122e4,0.4769761
af4b831b,0.471369
6a98d696,0.51214904
1d827d55,0.43594003
ad2e7b83,0.53517914
08d3db92,0.479454
77cc1a7e,0.5286812
473772bb,0.467967
71057439,0.46156263
553d7f42,0.47536007
e0907151,0.5050096
eb53671f,0.41211447
e36f346b,0.53274626
e5e35a5f,0.4980436
e3a9a645,0.43594974
112a5fef,0.4513216
6d7943dc,0.43594974
2f6241b3,0.48314705
9dd22d6f,0.5732391
e2dc0d84,0.425459
fbb4737b,0.46156263
ef53bdc4,0.49152935
b1ea6b52,0.4469048
72488c19,0.45473108
f20584dd,0.54459566
08c15659,0.425459
52407601,0.49160707
112846e0,0.46966544
0311c318,0.44858262
1bce2503,0.43594003
816e67ff,0.4392806
028d0864,0.5350302
63a1da43,0.43594003
d10e8bec,0.51337796
ff69d6dc,0.425459
73afb1be,0.43594974
beee3212,0.47702485
03d269f6,0.49605528
9d0288b5,0.446198
888a11a2,0.47146294
c6b1d8a8,0.43594974
f8b16dcd,0.425459
ffdafc72,0.48455638
22c0d301,0.461243
d609dd0e,0.42610195
14e8a4e4,0.5052238
b715948d,0.51403016
f7916afa,0.425459
8607146c,0.45927116
6b9151d0,0.49837285
5e847022,0.5570169
c4c87674,0.4010619
a07310fe,0.43489623
2133046c,0.49681652
78681bab,0.45335808
6e7e46bc,0.477295
5b870a9f,0.43221894
4334f96c,0.45903343
927e9014,0.43462855
4891fd90,0.46803802
663d79b2,0.4532249
64d63685,0.4543532
8a5b0208,0.43221894
32421b39,0.41915464
ffa0d7a0,0.43221894
79e88fc8,0.4227887
fab73f46,0.47856227
ae6bbc7e,0.41115177
104090c6,0.48255074
db08f1ae,0.4834583
c6c8f3cb,0.5715576
ea4818db,0.46264985
ffbb282f,0.43221894
3aaa644b,0.4010619
b833c702,0.5438225
bf0c8fb2,0.4834583
fcd9d93a,0.5424202
2bc0d981,0.4543532
2c3744f5,0.41115177
1e9c7469,0.4543532
e58e5adb,0.41443244
1d44c9de,0.41115177
d4680fa9,0.55091417
3d7a52cb,0.5329793
3008db1e,0.44493562
6a818ca2,0.4969849
444a96dc,0.51476985
c02c5e56,0.50054634
65c97ace,0.5794258
56af763a,0.4010619
aabaaac3,0.4834583
27112590,0.42176047
908d41eb,0.49891198
38b6eddc,0.41101366
99de1ea7,0.5377743
03b999c7,0.57778144
a75e57a0,0.43222865
d093d389,0.42989844
7cd272bd,0.44040644
b2e276ca,0.51768434
869d0f8b,0.43222865
d17f3e33,0.4493096
890f378f,0.47687966
55103a4f,0.45934993
01c9f8d2,0.45065966
e730c9d5,0.49592635
623132a0,0.43221894
76616990,0.49711448
49d11b2b,0.4738941
297c0103,0.47716823
09e890f1,0.43222865
da1cc049,0.43221894
c96eadfa,0.43221894
36e767ba,0.51097393
1baaee4c,0.49800894
a264cfb3,0.43489623
801ae277,0.44741163
d99c81e8,0.4392242
70d6783b,0.43222865
c1336536,0.4695625
d382559e,0.5161423
1f73db98,0.43489623
549a5e1b,0.5244448
27be2210,0.500961
6ef7edcd,0.4814782
68bb6e54,0.47552893
07b96270,0.42615005
842eecae,0.54727054
11e1bf8b,0.5086134
771ddcc2,0.44687358
916cc097,0.4646035
6330527b,0.47937775
bd94ef51,0.4543532
39896b5b,0.43221894
0ee2cb99,0.5732391
2816eb08,0.504703
72687f01,0.4818632
da99028a,0.42615005
48cb1cb1,0.49067137
72c0cd6b,0.4886103
5dcbe595,0.4789737
1f919431,0.4886103
03bb6dc9,0.43221894
c92c3328,0.5185669
b9ed743c,0.47222176
205d77d7,0.50989586
1a6498ed,0.4227887
3f6c9fe0,0.4215164
3fc8b3fe,0.43221894
29b9f07e,0.42176047
e7282b34,0.43221894
100ff712,0.49190712
25b77cf2,0.5551446
203881b1,0.43183485
66fa6241,0.43594003
eb40c8c1,0.5392864
e93b04e2,0.43221894
390d180a,0.43222865
8cdc7297,0.4010619
1c349735,0.48412934
1a694e3c,0.48255074
eecc7719,0.5064675
fce658e9,0.4010619
6c26ff10,0.41443244
82853c43,0.56993943
2b510455,0.5029926
0f18f196,0.5182212
343b1fad,0.4543532
c2b0b7cc,0.52092135
dcbecf6f,0.52115434
a012c92d,0.43222865
edb9c7ad,0.49414578
c07c7a0f,0.46820343
c4c6021b,0.4250646
2753d362,0.49836695
e46cd1a9,0.42176047
4378ff7f,0.51811504
8eea78b1,0.462726
86083dd4,0.504703
5613ba35,0.5500555
3a6c87c4,0.46044338
3a84de00,0.43489623
3365cd6c,0.43183485
169956b0,0.5721593
25950776,0.55430347
1ab95a66,0.5657433
9a886433,0.57794493
6e81ed75,0.46156263
6af63e25,0.5730325
bee01672,0.47092035
f345a49c,0.5732391
c21fe110,0.51442
989674b9,0.41443244
ef3c3285,0.4442712
b86febfb,0.442458
6e46da0e,0.5516681
0c8db2e0,0.46636283
38e7b3f1,0.49351
44032147,0.4969849
a6f50b47,0.49592635
b11c3935,0.47188655
a5d6408b,0.5902763
b998d158,0.52893245
49954375,0.4646035
753207dc,0.47687966
69758997,0.43222865
16d284c9,0.43221894
1230801a,0.5896309
18594cce,0.47268614
e39e5931,0.42176047
98f817d6,0.4010619
7c43e04a,0.43221894
f50f6ce6,0.43222865
8a641afc,0.49414578
445c5b9f,0.4318555
acdf8cdd,0.5100104
2d242be6,0.49681652
9dcf5b1b,0.46925208
b4388c45,0.43289188
12cfdb4c,0.5072573
9a152ea9,0.44851977
79c13509,0.4789737
d8caae0e,0.4532249
ae8f2b02,0.50749063
2f21f7fe,0.47808504
c13dcf49,0.50760406
5130e4fb,0.41115177
a9f08ac1,0.4543532
652f2bd2,0.5295176
a72cb8c1,0.47144353
87dc89e1,0.5037824
acebe45d,0.47701287
11310cbb,0.4010619
02c73278,0.43222865
11767781,0.50360584
aca39d99,0.43222865
4378cf86,0.4227887
9aaf56d0,0.4159521
38b62c5e,0.547569
d5f053cc,0.4543532
197ef627,0.45151478
33d15fa0,0.442458
f44fe21c,0.442458
9f009336,0.52478355
3bad6b96,0.5685961
c6164406,0.4543532
468e0e36,0.47486544
2f80708f,0.5001515
6d16f923,0.47715363
1a59ae16,0.48575354
f61f68a7,0.4731048
683ad4fb,0.41134283
78f6ee69,0.49351
ef9d08c6,0.48417708
8901dea1,0.4493096
354df148,0.46043858
0c0580c3,0.58370006
