,0,1
110,0.9989486,0.0010514435
111,0.9973058,0.0026941935
112,0.99922395,0.00077602605
113,0.99989295,0.00010704934
114,0.99673736,0.0032626558
115,0.99985635,0.00014363685
116,0.93940234,0.060597647
117,0.9981235,0.0018764614
118,0.9642058,0.035794202
119,0.9997761,0.00022387718
120,0.7982723,0.20172769
121,0.98714525,0.012854753
122,0.9862262,0.013773772
123,0.98305917,0.016940838
124,0.99450225,0.005497744
125,0.99715036,0.0028496222
126,0.9752767,0.024723282
127,0.96692175,0.03307823
128,0.7182193,0.2817807
129,0.49988365,0.50011635
130,0.11871076,0.88128924
131,0.99931604,0.00068396307
132,0.8331406,0.16685939
133,0.9847447,0.015255254
134,0.9942685,0.005731545
135,0.995423,0.0045769853
136,0.99952483,0.00047518956
137,0.9995451,0.00045491135
138,0.988608,0.011392027
139,0.9970568,0.0029432436
140,0.904218,0.095782004
141,0.99996173,3.8281098e-05
142,0.9894924,0.010507598
143,0.99568754,0.004312427
144,0.9504721,0.049527865
145,0.42717248,0.5728275
146,0.9316126,0.06838739
147,0.9878937,0.01210627
148,0.9983509,0.0016490999
149,0.9996907,0.00030928286
150,0.99608386,0.003916153
151,0.98622084,0.013779135
152,0.9931244,0.006875574
153,0.9837315,0.016268522
154,0.9708339,0.02916609
155,0.97512317,0.024876844
156,0.99704355,0.0029564223
157,0.7848283,0.2151717
158,0.99450773,0.005492277
159,0.9996907,0.00030928286
160,0.96671903,0.033280946
161,0.7208641,0.27913588
162,0.93671167,0.06328835
163,0.9980001,0.0019999128
164,0.9996907,0.00030928286
165,0.99562085,0.0043791756
166,0.9967155,0.003284497
167,0.9995707,0.00042927905
168,0.9968785,0.0031214727
169,0.99479604,0.0052039763
170,0.9971471,0.0028529372
171,0.9931752,0.0068247947
172,0.9860403,0.013959726
173,0.9949954,0.005004578
174,0.99616605,0.0038339258
175,0.9817351,0.018264871
176,0.9978909,0.0021091348
177,0.9789544,0.02104563
178,0.9918725,0.008127495
179,0.99942243,0.0005775892
180,0.97534233,0.024657646
181,0.93594766,0.06405232
182,0.9410701,0.058929898
183,0.9976763,0.002323661
184,0.95242757,0.047572423
185,0.96740663,0.03259335
186,0.98958933,0.010410657
187,0.9767423,0.023257691
188,0.9974729,0.0025271056
189,0.98136616,0.018633857
190,0.9353345,0.06466549
191,0.9597452,0.040254794
192,0.88836765,0.11163235
193,0.987762,0.012238046
194,0.76352894,0.23647104
195,0.9993537,0.0006463043
196,0.9988219,0.0011780648
197,0.9679687,0.03203128
198,0.9966556,0.0033444134
199,0.4132961,0.5867039
200,0.9996907,0.00030928286
201,0.9994669,0.00053311576
202,0.9994402,0.00055981684
203,0.98106056,0.018939458
204,0.4962985,0.5037015
205,0.9996907,0.00030928286
206,0.99254954,0.0074504428
207,0.994596,0.0054039825
208,0.9602971,0.0397029
209,0.98874414,0.011255864
210,0.83981603,0.16018395
211,0.99311835,0.0068816296
212,0.7887628,0.21123722
213,0.996865,0.003135025
214,0.99424285,0.0057571367
215,0.9591955,0.040804505
216,0.9996712,0.0003287942
217,0.9963001,0.0036998915
218,0.94208443,0.057915576
219,0.99582124,0.0041787405
220,0.9972528,0.0027471764
221,0.99653304,0.0034669784
222,0.9695869,0.030413078
223,0.9984636,0.001536444
224,0.9985983,0.0014016945
225,0.67972076,0.32027927
226,0.9990876,0.00091243506
227,0.8519788,0.14802125
228,0.9996907,0.00030928286
229,0.99592966,0.0040703462
230,0.9951129,0.0048871213
231,0.9352109,0.064789094
232,0.9953344,0.0046655987
233,0.996748,0.0032520122
234,0.99358463,0.006415364
235,0.99755096,0.002449021
236,0.97212183,0.027878152
237,0.9998268,0.00017320954
238,0.9956485,0.0043514897
239,0.9940501,0.0059499154
240,0.9883513,0.011648689
241,0.748789,0.251211
242,0.99512994,0.0048700604
243,0.9996907,0.00030928286
244,0.9996907,0.00030928286
245,0.9596284,0.04037162
246,0.9239012,0.07609879
247,0.9764623,0.023537673
248,0.99751854,0.0024814326
249,0.9996729,0.0003271168
250,0.99838895,0.0016110383
251,0.9900225,0.009977539
252,0.8969298,0.10307022
253,0.99158,0.008420002
254,0.5215359,0.47846416
255,0.9988773,0.0011227288
256,0.9996618,0.0003381865
257,0.9939494,0.00605061
258,0.9708415,0.02915847
259,0.9948628,0.005137178
260,0.84854895,0.15145104
261,0.99777246,0.0022275269
262,0.7804262,0.2195738
263,0.96576357,0.03423643
264,0.9177393,0.08226074
265,0.9492665,0.0507335
266,0.62475383,0.3752462
267,0.9509538,0.04904622
268,0.62711185,0.37288815
269,0.9942405,0.0057594846
270,0.99901515,0.0009848572
271,0.96484923,0.03515079
272,0.9974809,0.0025190653
273,0.7259431,0.27405694
274,0.9962002,0.0037997765
275,0.9952356,0.0047643594
276,0.25358206,0.74641794
277,0.95742095,0.042579055
278,0.9933313,0.0066686976
279,0.99163944,0.008360545
280,0.9747696,0.025230397
281,0.6613574,0.3386426
282,0.9974769,0.0025231482
283,0.9937279,0.0062720566
284,0.96591914,0.034080878
285,0.99850863,0.001491376
286,0.6941549,0.30584508
287,0.82058394,0.17941608
288,0.94314003,0.05685995
289,0.9991523,0.00084768527
290,0.9977647,0.0022353118
291,0.99975014,0.00024987734
292,0.9999995,4.9853e-07
293,0.99973804,0.0002619552
294,0.97405237,0.025947634
295,0.9843317,0.015668245
296,0.99892104,0.0010789437
297,0.9821566,0.017843407
298,0.9974592,0.0025408175
299,0.97627985,0.02372014
300,0.9867484,0.013251597
301,0.96719927,0.03280074
302,0.9926588,0.0073411935
303,0.966843,0.033156984
304,0.89365554,0.10634447
305,0.8218261,0.17817387
306,0.7978625,0.20213747
307,0.99293685,0.0070631467
308,0.93387485,0.066125125
309,0.9923181,0.007681899
310,0.9942287,0.005771254
311,0.93018794,0.06981203
312,0.999608,0.0003920007
313,0.9744911,0.025508864
314,0.99961674,0.00038326601
315,0.9965344,0.0034655817
316,0.99531984,0.004680132
317,0.9994295,0.0005704777
318,0.54936326,0.4506367
319,0.98947316,0.010526851
320,0.99788654,0.0021134517
321,0.9988071,0.0011929345
322,0.9991019,0.00089810067
323,0.9869684,0.013031592
324,0.998212,0.0017880064
325,0.9648604,0.035139646
326,0.51606274,0.4839373
327,0.99961674,0.00038326601
328,0.98515373,0.014846266
329,0.9953872,0.0046128114
330,0.9991809,0.0008190653
331,0.93569887,0.06430112
332,0.7158036,0.28419635
333,0.97593015,0.024069874
334,0.9138606,0.08613939
335,0.9974306,0.0025693632
336,0.9040438,0.095956236
337,0.9975993,0.002400679
338,0.998415,0.0015849802
339,0.9605515,0.0394485
340,0.9976073,0.0023927335
341,0.9883967,0.011603267
342,0.9996907,0.00030928286
343,0.9793537,0.02064625
344,0.9973006,0.0026993644
345,0.9782918,0.021708196
346,0.9928434,0.0071566063
347,0.99913794,0.00086203666
348,0.9998952,0.000104764826
349,0.99972767,0.00027233502
350,0.99155796,0.008442038
351,0.9989516,0.0010483994
352,0.99748284,0.0025171344
353,0.99965054,0.0003494331
354,0.9980407,0.0019593057
355,0.99891585,0.0010841468
356,0.9977995,0.002200491
357,0.9979508,0.0020492256
358,0.99286693,0.0071330667
359,0.9712578,0.028742168
360,0.99946177,0.0005382287
361,0.9205241,0.079475865
362,0.9530207,0.046979297
363,0.9439083,0.056091726
364,0.99907404,0.000925948
365,0.99981445,0.00018554782
366,0.99986523,0.0001347506
367,0.8374052,0.16259481
368,0.9993416,0.00065840874
369,0.9993636,0.0006364271
370,0.9992545,0.00074549165
371,0.99219686,0.007803168
372,0.9885618,0.011438218
373,0.9947464,0.005253601
374,0.99932516,0.00067482406
375,0.99970245,0.0002975545
376,0.9962684,0.0037316033
377,0.98144203,0.018557942
378,0.99992365,7.6376855e-05
379,0.9998699,0.00013014297
380,0.99696815,0.0030318652
381,0.979358,0.020641955
382,0.9998661,0.00013387394
383,0.99489206,0.005107946
384,0.9612883,0.0387117
385,0.9995327,0.0004672991
386,0.97479546,0.02520452
387,0.9670021,0.03299788
388,0.97897077,0.02102923
389,0.99445385,0.005546147
390,0.99154794,0.008452035
391,0.9976939,0.0023061223
392,0.9999259,7.408839e-05
393,0.96609306,0.033906933
394,0.993512,0.006488011
395,0.98997205,0.01002797
396,0.6983015,0.3016985
397,0.99961555,0.0003844394
398,0.99862826,0.0013717401
399,0.93548113,0.06451887
400,0.9964918,0.0035082344
401,0.9752034,0.02479658
402,0.99452984,0.005470128
403,0.99924606,0.00075393246
404,0.96774244,0.032257535
405,0.9995026,0.00049742893
406,0.9969949,0.003005076
407,0.99696213,0.0030378932
408,0.99770284,0.0022971423
409,0.9967244,0.0032755549
410,0.9986295,0.0013704951
411,0.9995711,0.00042893566
412,0.9997959,0.00020406164
413,0.9961546,0.0038453997
414,0.9991607,0.0008392923
415,0.98961216,0.010387815
416,0.3909595,0.6090405
417,0.99980634,0.0001936501
418,0.98377436,0.01622563
419,0.9970895,0.0029104673
420,0.94909525,0.050904777
421,0.9980099,0.0019900913
422,0.99910414,0.00089587294
423,0.9854539,0.014546108
424,0.9970448,0.0029551913
425,0.9718903,0.028109757
426,0.999447,0.00055300264
427,0.99915475,0.000845274
428,0.98435754,0.015642488
429,0.98358655,0.016413437
430,0.999984,1.5954838e-05
431,0.9918373,0.008162689
432,0.9993001,0.0006998982
433,0.7463036,0.25369638
434,0.99284637,0.0071536456
435,0.9975988,0.002401162
436,0.9932539,0.006746105
437,0.99903667,0.0009633348
438,0.997185,0.0028149798
439,0.7969006,0.20309941
440,0.99102354,0.008976445
441,0.99951214,0.00048784178
442,0.99996704,3.2982138e-05
443,0.9851114,0.014888603
444,0.93655866,0.06344133
445,0.99582267,0.004177316
446,0.9736841,0.02631594
447,0.99824893,0.00175106
448,0.268924,0.731076
449,0.9986913,0.0013086811
450,0.9991095,0.0008905101
451,0.99823195,0.0017680278
452,0.9997935,0.00020646144
453,0.99709594,0.0029040826
454,0.9994455,0.0005545269
455,0.97405857,0.025941428
456,0.96760637,0.032393623
457,0.9944254,0.0055745803
458,0.9997152,0.00028479478
459,0.99397063,0.006029386
460,0.99866307,0.0013369042
461,0.95949095,0.040509023
462,0.99979305,0.00020695497
463,0.98618203,0.0138179455
464,0.99350876,0.006491273
465,0.994905,0.005094996
466,0.46524066,0.53475934
467,0.9079674,0.0920326
468,0.99709135,0.002908669
469,0.99996704,3.2982138e-05
470,0.89270616,0.10729382
471,0.9960532,0.0039467937
472,0.9588458,0.041154187
473,0.9501269,0.049873136
474,0.9992785,0.0007215081
475,0.93438905,0.065610945
476,0.99983114,0.00016888512
477,0.9974572,0.002542806
478,0.97357035,0.026429635
479,0.91578174,0.08421827
480,0.9445271,0.055472914
481,0.993163,0.006837013
482,0.98356795,0.016432038
483,0.99177563,0.0082243625
484,0.94870937,0.05129063
485,0.571901,0.42809898
486,0.9998676,0.00013236293
487,0.9917175,0.008282479
488,0.9984698,0.0015301841
489,0.98587656,0.0141234305
490,0.98629034,0.013709683
491,0.99996704,3.2982138e-05
492,0.9996648,0.0003352162
493,0.9944395,0.0055605248
494,0.9784781,0.021521954
495,0.9952006,0.0047994494
496,0.99094236,0.009057648
497,0.9938036,0.0061963983
498,0.99313647,0.006863534
499,0.9999305,6.947776e-05
500,0.9999259,7.408839e-05
501,0.9878778,0.01212222
502,0.86195415,0.13804585
503,0.9983688,0.0016311754
504,0.9449323,0.055067744
505,0.998479,0.0015210131
506,0.99817336,0.0018266349
507,0.9998604,0.00013961185
508,0.8353803,0.16461965
509,0.97961277,0.020387249
510,0.9729225,0.027077518
511,0.9974769,0.0025231303
512,0.98068696,0.01931304
513,0.98814255,0.011857467
514,0.99973124,0.00026873715
515,0.9960826,0.0039173923
516,0.99724126,0.0027587477
517,0.58466333,0.41533667
518,0.9999676,3.2407057e-05
519,0.95319057,0.046809405
520,0.9917154,0.008284654
521,0.99842197,0.0015780622
522,0.823448,0.176552
523,0.9985502,0.0014498457
524,0.9768122,0.023187833
525,0.9683559,0.031644087
526,0.9951127,0.0048872675
527,0.8906244,0.10937561
528,0.98703665,0.012963343
529,0.99608046,0.0039195213
530,0.9944309,0.005569085
531,0.99995553,4.445429e-05
532,0.9733787,0.02662129
533,0.9974483,0.002551654
534,0.99986976,0.00013025793
535,0.90600616,0.09399383
536,0.9748656,0.025134388
537,0.9989716,0.0010284416
538,0.99309534,0.006904652
539,0.99607545,0.0039245435
540,0.9971624,0.0028375916
541,0.8851937,0.11480627
542,0.9998093,0.00019068005
543,0.99572057,0.004279462
544,0.9970195,0.0029804986
545,0.99038166,0.009618351
546,0.99619347,0.0038065424
547,0.9989771,0.0010228514
548,0.9698525,0.030147476
549,0.99890244,0.0010975881
550,0.9840057,0.01599431
551,0.9775796,0.022420414
552,0.9909407,0.009059309
553,0.9912517,0.008748312
554,0.97928405,0.020715967
555,0.99650395,0.0034960648
556,0.9648104,0.0351896
557,0.9982812,0.0017187985
558,0.98196226,0.018037708
559,0.93614805,0.06385194
560,0.9738073,0.02619273
561,0.9983785,0.001621465
562,0.99723715,0.0027628278
563,0.9896187,0.010381257
564,0.99448615,0.0055138455
565,0.9930234,0.006976605
566,0.9987042,0.0012958038
567,0.9776944,0.022305634
568,0.9772216,0.022778412
569,0.7161936,0.28380638
570,0.9964377,0.003562294
571,0.99507546,0.0049245195
572,0.9975981,0.002401885
573,0.4646616,0.5353384
574,0.9990058,0.0009941917
575,0.9432526,0.056747377
576,0.99882203,0.0011779885
577,0.9958675,0.0041325274
578,0.9993046,0.0006954024
579,0.9986512,0.0013488021
580,0.9993671,0.00063285604
581,0.9973247,0.0026752849
582,0.99725753,0.0027424581
583,0.99545574,0.0045442604
584,0.9948489,0.0051510637
585,0.99077237,0.009227627
586,0.99973357,0.00026645884
587,0.99828786,0.0017121457
588,0.9975847,0.0024153178
589,0.9992124,0.0007875992
590,0.9985558,0.0014442469
591,0.99958575,0.0004142709
592,0.9978711,0.0021288707
593,0.98099804,0.019001968
594,0.9948489,0.00515112
595,0.99895096,0.0010490193
596,0.9981107,0.0018892797
597,0.9787464,0.021253586
598,0.9996167,0.0003833077
599,0.94305396,0.056946047
600,0.8387275,0.16127251
601,0.922871,0.077129014
602,0.9987887,0.001211314
603,0.996906,0.003094035
604,0.9999026,9.737877e-05
605,0.6587919,0.34120807
606,0.99796134,0.0020386532
607,0.9933798,0.006620236
608,0.9987259,0.0012740872
609,0.99778837,0.0022116557
610,0.9999516,4.8423295e-05
611,0.9706176,0.029382389
612,0.99732107,0.002678939
613,0.89559716,0.10440284
614,0.9999516,4.8423295e-05
615,0.9993065,0.000693502
616,0.9962566,0.003743432
617,0.9999259,7.408839e-05
618,0.9999569,4.309674e-05
619,0.9957678,0.0042322166
620,0.99890167,0.0010983156
621,0.90943944,0.090560555
622,0.99864274,0.001357243
623,0.99005556,0.009944416
624,0.9943977,0.005602306
625,0.99615014,0.00384989
626,0.9830812,0.016918767
627,0.9936674,0.0063325786
628,0.9576568,0.04234318
629,0.99994457,5.5446082e-05
630,0.95107526,0.048924755
631,0.9943224,0.005677602
632,0.99740803,0.0025919457
633,0.83346766,0.16653235
634,0.9150847,0.08491531
635,0.9655511,0.03444894
636,0.99664426,0.0033557713
637,0.93676573,0.06323426
638,0.995913,0.004086944
639,0.9843014,0.015698588
640,0.9937022,0.0062978226
641,0.9999262,7.378599e-05
642,0.92666095,0.07333905
643,0.99778974,0.002210241
644,0.7941591,0.2058409
645,0.9972581,0.002741861
646,0.98718023,0.012819796
647,0.9995156,0.0004843966
648,0.49820715,0.50179285
649,0.99395657,0.0060434504
650,0.9976426,0.0023574042
651,0.99818504,0.0018149457
652,0.99811643,0.001883549
653,0.88535637,0.11464365
654,0.98891073,0.011089257
655,0.9977037,0.0022963032
656,0.9467356,0.05326439
657,0.6360474,0.36395258
658,0.7191597,0.28084028
659,0.9944774,0.005522603
660,0.993959,0.006040973
661,0.99110377,0.008896257
662,0.9958765,0.0041235355
663,0.6541385,0.3458615
664,0.9884782,0.0115218265
665,0.9995889,0.00041108183
666,0.7821672,0.21783279
667,0.99978197,0.00021801161
668,0.9743389,0.025661096
669,0.9897569,0.010243119
670,0.9994776,0.0005223565
671,0.9599348,0.040065236
672,0.9980083,0.0019916631
673,0.9848082,0.015191803
674,0.8760038,0.123996206
675,0.966305,0.033695012
676,0.99301904,0.0069809337
677,0.99067265,0.009327379
678,0.9991228,0.00087721704
679,0.9835373,0.01646267
680,0.9821935,0.017806474
681,0.99844474,0.0015552894
682,0.98857516,0.011424826
683,0.99079686,0.0092031155
684,0.87216485,0.12783514
685,0.9916666,0.008333414
686,0.9988843,0.0011156582
687,0.99760234,0.002397673
688,0.9246997,0.075300254
689,0.9701639,0.02983612
690,0.81735474,0.18264526
691,0.9914199,0.008580073
692,0.50709367,0.49290636
693,0.94256765,0.05743234
694,0.99620634,0.0037936482
695,0.9555779,0.044422098
696,0.9764644,0.023535635
697,0.9045941,0.09540588
698,0.99917954,0.0008204839
699,0.9994387,0.0005613262
700,0.99603564,0.0039643766
701,0.34263712,0.6573629
702,0.99779874,0.00220127
703,0.99650025,0.0034997466
704,0.8266932,0.17330684
705,0.99429727,0.005702751
706,0.9988843,0.0011156582
707,0.9999553,4.4703196e-05
708,0.9481871,0.05181287
709,0.99626267,0.0037373551
710,0.99546504,0.0045349305
711,0.99803734,0.00196264
712,0.9786527,0.02134731
713,0.9999202,7.983043e-05
714,0.99978364,0.00021639297
715,0.9396547,0.06034528
716,0.9992768,0.000723194
717,0.9082356,0.091764376
718,0.99606276,0.0039372337
719,0.9022751,0.09772492
720,0.9988843,0.0011156582
721,0.9854141,0.014585888
722,0.98484224,0.015157746
723,0.9676707,0.032329347
724,0.5295084,0.4704916
725,0.98849016,0.011509815
726,0.9756106,0.024389382
727,0.98318446,0.01681554
728,0.9939204,0.0060795993
729,0.95800376,0.04199621
730,0.10334808,0.8966519
731,0.9984753,0.0015246572
732,0.81345415,0.18654585
733,0.9091108,0.090889186
734,0.9988843,0.0011156582
735,0.9988843,0.0011156582
736,0.9955807,0.0044193347
737,0.96714485,0.03285517
738,0.8925499,0.107450105
739,0.98904634,0.010953671
740,0.9988843,0.0011156582
741,0.75956905,0.24043095
742,0.9988843,0.0011156582
743,0.9988843,0.0011156582
744,0.9843224,0.01567755
745,0.942769,0.05723103
746,0.9994108,0.00058916444
747,0.9988843,0.0011156582
748,0.99082553,0.009174489
749,0.96744597,0.03255406
750,0.20105761,0.7989424
751,0.9988843,0.0011156582
752,0.9757919,0.024208123
753,0.43141568,0.5685843
754,0.94258267,0.057417322
755,0.83847797,0.16152205
756,0.9988843,0.0011156582
757,0.9998802,0.000119784956
758,0.9998565,0.00014354072
759,0.9935978,0.0064022196
760,0.97050065,0.02949934
761,0.98322725,0.016772738
762,0.98947376,0.01052626
763,0.9918099,0.008190082
764,0.8110262,0.18897375
765,0.9807799,0.01922012
766,0.99826276,0.0017372617
767,0.98230356,0.017696444
768,0.9767805,0.023219517
769,0.98998636,0.010013656
770,0.96535975,0.034640256
771,0.97437423,0.025625784
772,0.9985809,0.0014191469
773,0.9994717,0.0005282512
774,0.9879811,0.012018907
775,0.9935616,0.0064383736
776,0.9840566,0.015943404
777,0.9918869,0.008113085
778,0.94502777,0.05497221
779,0.9900387,0.0099612875
780,0.9839564,0.016043616
781,0.97505945,0.024940573
782,0.9986646,0.0013353957
783,0.9976651,0.0023348893
784,0.99759805,0.0024019342
785,0.9576356,0.042364422
786,0.94896984,0.05103013
787,0.9226388,0.07736124
788,0.8923677,0.10763229
789,0.94324386,0.056756157
790,0.94872427,0.051275745
791,0.99965316,0.00034685887
792,0.9993414,0.0006586005
793,0.99698454,0.0030154656
794,0.999485,0.0005149723
795,0.987005,0.012994993
796,0.99066997,0.0093300585
797,0.9962379,0.0037621418
798,0.9998753,0.00012469961
799,0.97490764,0.025092343
800,0.9325123,0.06748772
801,0.96245086,0.037549164
802,0.99775606,0.0022439398
803,0.99081904,0.009180984
804,0.618675,0.38132498
805,0.971379,0.028621022
806,0.99415094,0.005849051
807,0.9983436,0.0016564304
808,0.9622768,0.037723158
809,0.99070936,0.0092906505
810,0.85658896,0.14341106
811,0.32575268,0.6742473
812,0.6083629,0.39163706
813,0.9993999,0.0006001241
814,0.99937594,0.00062407466
815,0.9642613,0.035738703
816,0.999959,4.1034316e-05
817,0.9994709,0.000529087
818,0.95501417,0.044985846
819,0.999868,0.00013200635
820,0.9997412,0.00025878442
821,0.28353405,0.71646595
822,0.6471524,0.35284758
823,0.98632675,0.013673275
824,0.91378915,0.08621085
825,0.9920586,0.00794145
826,0.7499963,0.25000373
827,0.99993217,6.782566e-05
828,0.7630973,0.23690273
829,0.99935794,0.0006420699
830,0.9832037,0.016796298
831,0.9974895,0.002510495
832,0.994381,0.0056190076
833,0.98502606,0.014973957
834,0.9568676,0.043132454
835,0.87672544,0.123274535
836,0.9743359,0.025664117
837,0.98061645,0.019383572
838,0.98119247,0.018807555
839,0.9997574,0.00024259662
840,0.9820314,0.017968616
841,0.9141368,0.08586319
842,0.9962989,0.003701073
843,0.9435347,0.05646535
844,0.99402934,0.005970638
845,0.9942387,0.0057613445
846,0.9973263,0.002673662
847,0.9981681,0.0018318737
848,0.9940749,0.0059251147
849,0.9993414,0.0006586005
850,0.99616903,0.0038309568
851,0.44683146,0.55316854
852,0.46459758,0.5354024
853,0.98114306,0.018856939
854,0.99983793,0.00016203577
855,0.99834484,0.001655185
856,0.92840827,0.07159174
857,0.9998797,0.000120281366
858,0.9998923,0.00010770721
859,0.9988843,0.0011156582
860,0.99981636,0.00018364935
861,0.99693096,0.0030690534
862,0.9988843,0.0011156582
863,0.45318973,0.54681027
864,0.78328735,0.21671264
865,0.9951909,0.0048091067
866,0.9988843,0.0011156582
867,0.9565548,0.0434452
868,0.45333445,0.54666555
869,0.99859554,0.0014044798
870,0.9703496,0.029650392
871,0.8646808,0.13531917
872,0.9850021,0.014997897
873,0.9947301,0.005269878
874,0.9982935,0.0017064591
875,0.9832708,0.016729165
876,0.99612576,0.0038742519
877,0.6532596,0.34674042
878,0.87266254,0.12733749
879,0.96096826,0.039031718
880,0.9920995,0.007900452
881,0.9971893,0.0028107092
882,0.9568396,0.043160386
883,0.9260842,0.0739158
884,0.99177486,0.008225141
885,0.99733424,0.0026657688
886,0.9847206,0.015279384
887,0.99648803,0.0035119853
888,0.99561733,0.004382649
889,0.9902392,0.009760801
890,0.98963547,0.010364546
891,0.9778981,0.022101877
892,0.9988843,0.0011156582
893,0.9946615,0.0053384886
894,0.92313766,0.076862335
895,0.9990644,0.00093564036
896,0.99915564,0.0008443338
897,0.98522836,0.014771634
898,0.999793,0.00020703548
899,0.9974553,0.0025447032
900,0.9987788,0.0012211872
901,0.99926364,0.0007363485
902,0.98212004,0.017879944
903,0.99809986,0.0019001252
904,0.7833745,0.21662551
905,0.97973984,0.02026016
906,0.9556893,0.044310674
907,0.9988843,0.0011156582
908,0.9944922,0.005507811
909,0.9614467,0.038553316
910,0.99746686,0.0025331238
911,0.9967769,0.0032231398
912,0.9909568,0.00904321
913,0.99690443,0.0030955812
914,0.9988843,0.0011156582
915,0.98964053,0.010359437
916,0.99417454,0.0058254884
917,0.9978793,0.002120644
918,0.99588597,0.0041140416
919,0.9888531,0.011146898
920,0.9939442,0.006055774
921,0.9995634,0.00043659838
922,0.9974457,0.0025542704
923,0.763193,0.23680702
924,0.9974165,0.0025834881
925,0.9932215,0.006778477
926,0.9729228,0.027077215
927,0.99978334,0.00021664296
928,0.9998321,0.0001678951
929,0.99753326,0.0024667121
930,0.9997711,0.00022889809
931,0.998978,0.001022007
932,0.99977684,0.00022315727
933,0.9997297,0.00027030153
934,0.9993677,0.0006323017
935,0.99831796,0.0016820198
936,0.9653146,0.034685377
937,0.9999418,5.8196452e-05
938,0.9978261,0.0021739036
939,0.98517895,0.014821048
940,0.9968573,0.0031427196
941,0.99516386,0.0048361295
942,0.99702185,0.0029781756
943,0.6550426,0.3449574
944,0.9852697,0.014730254
945,0.99972844,0.00027155536
946,0.99995667,4.333135e-05
947,0.7956236,0.20437638
948,0.9989028,0.0010971893
949,0.22013396,0.77986604
950,0.9993584,0.0006415818
951,0.9999053,9.4703435e-05
952,0.9993833,0.00061675144
953,0.9999693,3.071139e-05
954,0.9985685,0.0014315541
955,0.91207767,0.087922335
956,0.9868224,0.013177579
957,0.9979634,0.002036581
958,0.98243475,0.01756526
959,0.9712284,0.028771605
960,0.99884504,0.001154962
961,0.7249953,0.27500468
962,0.99786055,0.0021394712
963,0.99707824,0.0029217533
964,0.99999934,6.631329e-07
965,0.9926145,0.0073855114
966,0.99642986,0.0035701208
967,0.41805345,0.58194655
